key,clientASN,clientASName,download,upload,latencyMs,loss,clientCity,clientCountry,serverPoP
"Los Angeles, US (to LAX)",46844,SHARKTECH,7332621.029644269,9769636.08201581,256.6656126482213,0.017716995864442128,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",46887,CROWNCASTLE-AS46887,227408897.83417723,117418773.11772151,32.42406329113924,0.04485620283875378,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",51847,NEAROUTE,9367803.460725075,14077421.921450151,219.65785498489427,0.02915710012577586,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",53334,TUT-AS,3534134.524390244,8517405.731707318,344.8378048780488,0.004097561011227156,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",53483,RSP,21884308.13,40609821.78,180.34,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",53770,IQOR-AS,46137295.47058824,51866665.5882353,83.26764705882353,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",53828,NITEL,16310464.0,2965445.5714285714,12.664285714285713,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",53834,DINCL,49766814.208333336,49623425.81111111,56.21805555555556,0.0026666667001942752,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",53850,GORILLASERVERS,7509250.166666667,14791611.222222222,233.45555555555555,0.05333333214124044,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",54113,FASTLY,27450782.722222224,8317802.333333333,59.05555555555556,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",54801,ZILLION-NETWORK,4385977.277777778,6995825.777777778,317.9611111111111,0.0109999999403953,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",54994,ML-1432-54994,7243912.03164557,1372272571.443038,0.01,0.034506328734038715,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",55081,24SHELLS,3088148.4166666665,13911337.472222222,306.68333333333334,0.2690000012516975,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",55256,NETSKOPE,29910785.21559829,51290191.51111111,71.54051282051282,0.021941367697675157,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",55799,IPTELECOM-AP,9990639.872093024,14058723.523255814,216.78372093023256,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",60068,CDN77,26272640.17113734,22977655.596566524,128.18114806866953,0.0195788622368127,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",60117,HS,9075406.5,2018942.2142857143,277.5,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",61112,AkileCloud,8306711.981549815,11882911.852398524,241.01088560885609,0.009760147446897084,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",61317,ASDETUK,4970478.071428572,2252793.1428571427,255.5,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",62005,BV-EU-AS,9594130.8,18383243.82,155.74,0.0360000005364418,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",62240,Clouvider,29659653.833485402,28322017.250684306,130.92423813868612,0.012908302909848833,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",62579,VIRTUALSHIELD,36604406.09375,5779324.25,44.675,0.00043750002078011245,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",62610,ZEN-DPS,14027218.470588235,14971885.794117646,224.06176470588235,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",62642,BIGLEAF,107924331.0140306,62856809.7257653,171.47538265306125,0.014495663416134747,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",62651,NETPROTECT-62651,28670071.329787236,26716477.563829787,110.46382978723405,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",62830,RIOT-CORP-SVCS,264843442.7875,177304887.125,5.0925,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",63018,DEDICATED,18900273.45588235,16533231.286764706,173.52573529411765,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",63023,AS-GLOBALTELEHOST,14754836.541666666,9032329.152777778,212.9875,0.01316666683285599,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",63150,BAGE,15812066.010879848,26541043.20104068,215.8787606433302,0.027959981406889073,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",63182,RAPIDSCALE,37298206.421052635,45792041.97894737,36.332631578947364,0.010831579046421895,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",63186,CALLONE-1,205820801.325,128241634.9,9.66,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",63430,5X5,147501636.9,57656613.15,15.344999999999999,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",63473,HOSTHATCH,6943614.603960396,13938678.420792079,261.5,0.14655445280051468,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",63949,AKAMAI-LINODE-AP,3689489.0034965035,5000461.555944056,446.8695804195804,0.012938460996179102,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",64294,PAC-GCS,18259254.641509432,8799410.283018868,402.1424528301887,0.0458490584256514,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",134176,CLOUDIE-AS-AP,5351018.607142857,2090110.4285714286,241.43571428571428,0.10350000113248825,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",135377,UCLOUD-HK-AS-AP,11695720.183098592,8833309.838028168,183.5387323943662,0.01443661974979117,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",136258,ONEPROVIDER-AS,2482940.3260869565,4315250.391304348,264.4826086956522,0.026752173252727666,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",136787,PACKETHUBSA-AS-AP,49869188.67305752,32214843.525731586,110.76523713420788,0.012986882114110981,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",136897,ENJOYVC-AS-AP,5159366.666666667,4977320.388888889,169.66666666666666,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",137182,BLUE-WIRELESS-SG,11469174.580357144,3198835.2053571427,104.03214285714286,0.0017500000249128752,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",137409,GSLNETWORKS-AS-AP,13001018.924528303,16236101.971698113,197.99528301886792,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",138152,YISUCLOUDLTD-HK,6655399.555555556,8674813.111111112,150.63333333333333,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",140869,TGL-AS-AP,8200214.722222222,28144764.611111112,165.2611111111111,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",141039,PACKETHUBSA-AS-AP,64229153.637203164,38626578.92348285,46.235488126649074,0.00850659609332405,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",142036,HOSTEONS-AS-AP,6583739.261904762,15755790.5,220.5202380952381,0.00042857144892747857,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",142111,AIYUN-AS-AP,19328392.52348066,27713592.154696133,199.1803867403315,0.06114917155869757,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",149440,EVOXTENTERPRISE-AS-AP,9507943.297252748,14534114.94065934,219.8456043956044,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",149513,VCL-147-149513,5256097.657534246,12661408.60958904,302.02054794520546,0.010986301601443366,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",151487,AWESOMECLOUD-AS-AP,3639598.722222222,21898500.333333332,157.30555555555554,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",152179,GCNL-AS-AP,374897.4,3553376.5,555.7099999999999,0.0149999996647238,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",152586,KUROIT-AS-AP,24201453.15,57955233.7,148.89249999999998,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",152672,AIYUN-AS-AP,15663652.157894736,20994827.684210528,206.8657894736842,0.04263158064139513,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",153371,BACKWAVESLIMITED-AS-AP,9182963.030597014,13635557.16641791,276.39746268656717,0.08159253678228984,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",198100,WAP-AC,15321999.938034188,16855929.354700856,225.1155982905983,0.04901880293519386,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",198781,G3NS,150129665.15458938,85227019.14975846,4.943864734299517,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",199925,AZCOM-AS,5403785.222222222,9598575.666666666,268.9111111111111,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",199959,CrownCloud,106938929.31666666,90238584.46111111,115.52122222222222,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",202422,GHOST,8418888.805107526,10908244.07795699,229.20577956989248,0.09806451671856944,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",203020,HostRoyale,42373613.18181818,23075417.96590909,126.33295454545454,0.012886363843625232,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",203724,MGG4-AS1,15246294.053766532,10240061.111558367,122.01558366877516,0.021938642827406207,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",204957,GREENFLOID-AS,3555804.285714286,2156221.6071428573,282.0285714285714,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",205467,BASEIP-LAX,11099891.35,8705037.188095238,215.125,0.026662857000095137,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",206092,SECFIREWALLAS,54707323.34319527,46037705.23372781,50.81183431952663,0.0001656804812421811,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",206216,ADVIN-AS,999756856.225,246966310.875,6.525,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",209854,Cyberzonehub,42883434.91964286,30865123.211309522,91.27916666666667,0.0047738094803034545,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",210870,NETJETT,332708002.08536583,101021013.0,17.565609756097558,0.014170731644986582,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",211192,Netwave-AS-AP,24535084.629032258,32910591.33870968,475.1306451612903,0.14306451242807652,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",212238,CDNEXT,34760262.52873008,28414430.115886044,92.36079188797683,0.005246257888043463,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",212609,Internet-6,8397015.714285715,2680883.0,149.4,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",213802,TF,16959278.14285714,18907189.714285713,178.51857142857142,0.25277142354420246,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",214478,SAKURACLOUDS-1,14533937.977941176,27107467.463235293,196.55330882352942,0.09633088106570271,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",214483,FIBERPOWER-AS,10237528.091549296,10605229.943661971,236.8457746478873,0.004183098568882733,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",215355,AliceNetwork,9205297.592592593,14267884.537037037,265.63703703703703,0.1365000009536743,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",216183,Apple,17691441.681034483,14333141.560344828,190.20603448275864,0.059741377830505364,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",393262,TODYL-CLOUD,30474293.015151516,21474359.984848484,60.275757575757574,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",393780,HYPER-ASNET,12893271.333333334,17339974.611111112,12.88888888888889,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",394089,GCP-ENTERPRISE-USER-TRAFFIC,49914751.54374535,38960212.02866716,120.74931310498881,0.01493797475771668,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",395354,ASN-STARRY,75839132.24107143,41193903.99381868,73.39275412087912,0.011483516703215216,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",395608,EA-CHATSWORTH,38923045.277777776,21733965.555555556,44.87222222222223,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",395743,STATIC1,320998634.425,199568960.975,2.9987500000000002,0.0625,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",395793,ARISK-COMMUNICATIONS-INC,12102192.717391305,25686193.652173914,237.0072463768116,0.0043840579059231275,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",395954,LEASEWEB-USA-LAX,19197798.719354838,13102198.738709677,254.928064516129,0.005109677472782706,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",396356,LATITUDE-SH,48174916.32778865,27581052.77005871,65.25156555772995,0.005630137075564339,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",396982,GOOGLE-CLOUD-PLATFORM,64159753.80407866,35019075.373634376,72.41791697013838,0.030316824561072462,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",397303,WELINK-COMMUNICATIONS-01,124651736.0,91529072.25,16.365000000000002,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",397679,FOX-CORP-AS1,101898639.75,96874453.35,6.205,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",397966,READYDEDISLLC,4634690.694444444,11995041.333333334,290.3888888888889,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",398391,PERIMETER-81-LLC,19274420.54054054,20058015.62162162,244.20945945945945,0.002675675632859976,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",398823,PEG-LA,704875.5588235294,2373039.2647058824,781.4441176470589,0.0020588235929608237,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",398969,MSG-ENT,241107496.125,98727617.0875,280.90625,0.06525000184774397,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",399032,CNC-NET-01,103695099.2,75073459.35,17.044999999999998,0.03150000050663945,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",399606,IMAGINGBAY,17273857.29310345,28341138.94827586,280.88793103448273,0.0034482758090798793,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",399935,HAYASHIMO,47184442.5,24614469.5,97.85833333333333,0.0005000000237487,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",400509,ASIPFB,2013565.857142857,9143309.357142856,313.2892857142857,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",400514,ESPACE-NETWORKS,3256683.744047619,2448949.8035714286,223.25059523809523,0.06279761953711772,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",400618,PRIME-SEC,13223694.154216867,20503131.43493976,205.62795180722892,0.06331132579965133,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",400619,AROSS-AS,6737395.984375,4697608.140625,228.490625,0.22775312932208183,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",400882,AS-CYBER-DATA,14564313.527777778,17954145.777777776,58.858333333333334,0.0,Los Angeles,US,LAX
"Los Angeles, US (to LAX)",401418,FARDA-IX-LINK,121485292.07692307,38800383.134615384,38.38846153846154,0.0034615383841670195,Los Angeles,US,LAX
"Lusaka, ZM (to JNB)",14593,SPACEX-STARLINK,17315464.144953053,5503649.77963615,55.791461267605634,0.009548708998519976,Lusaka,ZM,JNB
"Lusaka, ZM (to JNB)",30844,LIQUID-AS,9241998.67142857,1935028.2857142857,75.96142857142857,0.046599999070167514,Lusaka,ZM,JNB
"Lusaka, ZM (to JNB)",36959,afczas,22406709.95,62615484.25,31.5,0.0,Lusaka,ZM,JNB
"Lusaka, ZM (to JNB)",37287,ZAIN-ZAMBIA,11986251.580246914,6667992.6728395065,196.86975308641976,0.003888889043419446,Lusaka,ZM,JNB
"Lusaka, ZM (to JNB)",37532,ZAMREN,28682903.259259257,27032538.944444444,54.94074074074074,0.018000000466903036,Lusaka,ZM,JNB
"Lusaka, ZM (to JNB)",328427,AirLink-Broadband-AS,11771576.722222222,8993402.944444444,42.73833333333333,0.03439999964321029,Lusaka,ZM,JNB
"Lusaka, ZM (to JNB)",328817,CITYCHannel-AS,19188744.666666668,14349610.777777778,32.599999999999994,0.0,Lusaka,ZM,JNB
"Lusaka, ZM (to JNB)",329444,BEELINE-TELECOMS-LIMITED,3576673.1754385964,6918600.421052632,755.2228070175438,0.01424561398054812,Lusaka,ZM,JNB
"Madrid, ES (to MAD)",174,COGENT-174,204507392.25925925,10118505.314814815,283.3037037037037,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",766,RedIRIS,244424299.07608697,235166170.89130434,5.88731884057971,0.0026811594126637897,Madrid,ES,MAD
"Madrid, ES (to MAD)",3257,GTT-BACKBONE,118095794.6880734,141190279.6238532,8.518807339449541,0.000366972494494477,Madrid,ES,MAD
"Madrid, ES (to MAD)",3262,SARENET,122663300.97435898,106871406.64102565,19.944871794871794,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",3352,Telefonica_de_Espana,169944133.6091507,126611807.53738038,29.129126794258376,0.005166866110615128,Madrid,ES,MAD
"Madrid, ES (to MAD)",3356,LEVEL3,21513815.565789472,46594164.53947368,15.36315789473684,0.0004736842330251079,Madrid,ES,MAD
"Madrid, ES (to MAD)",6739,ONO-AS,116974215.0380117,62839552.649122804,22.691812865497074,0.0016432748417611453,Madrid,ES,MAD
"Madrid, ES (to MAD)",8075,MICROSOFT-CORP-MSN-AS-BLOCK,746647279.3,260092097.2,2.695,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",8220,COLT,70483053.86153845,74661330.1423077,99.27384615384615,0.015184615409144979,Madrid,ES,MAD
"Madrid, ES (to MAD)",8560,IONOS-AS,8922835.30366492,10733337.706806283,359.77748691099475,0.0011727749248137635,Madrid,ES,MAD
"Madrid, ES (to MAD)",8772,NLineLLC,3350578.4855072466,4470464.898550725,457.22318840579715,0.0014347826009211261,Madrid,ES,MAD
"Madrid, ES (to MAD)",8903,AS8903,5564142.285714285,4080108.4285714286,24.071428571428573,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",9009,M247,25876450.80528053,26826337.914191417,148.8612211221122,0.0034521452178901913,Madrid,ES,MAD
"Madrid, ES (to MAD)",12338,EUSKALTEL,105950592.48550725,79732539.97826087,14.341304347826087,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",12430,VODAFONE_ES,101276172.80376516,86356224.3771538,34.52609444798979,0.002689598063268502,Madrid,ES,MAD
"Madrid, ES (to MAD)",12479,UNI2-AS,170324257.40893808,154030377.30961055,18.324390585598206,0.00323339873771805,Madrid,ES,MAD
"Madrid, ES (to MAD)",13150,CATON,30781036.72972973,35717629.7027027,46.601351351351354,0.03162162046174745,Madrid,ES,MAD
"Madrid, ES (to MAD)",14593,SPACEX-STARLINK,30883644.684027776,9811797.272222223,70.4525,0.00696986119291976,Madrid,ES,MAD
"Madrid, ES (to MAD)",15169,GOOGLE,37757809.72972973,53935901.7027027,49.92027027027027,0.012794594607643157,Madrid,ES,MAD
"Madrid, ES (to MAD)",15704,AS15704,176334906.5333565,146225369.92529535,18.428040305767894,0.0038867268367988174,Madrid,ES,MAD
"Madrid, ES (to MAD)",15937,ADIF,5161717.736111111,21555601.472222224,21.620833333333334,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",26383,ASNET,2430980.25,626950.25,167.375,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",29119,SERVIHOSTING-AS,268150517.49375,151313475.37916666,19.38625,0.0169166661798954,Madrid,ES,MAD
"Madrid, ES (to MAD)",29802,HVC-AS,72828766.0,81830330.9,49.785000000000004,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",34471,EXCOM-AS,275357866.525,251673210.4,4.865,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",34977,PROCONO-AS,59989984.15,52729390.85,19.91,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",35699,ADAMOEU-AS,165146096.075,143442757.225,14.959999999999999,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",36692,CISCO-UMBRELLA,37076948.38888889,14823856.25,39.75555555555556,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",39486,HOSTROYALE,22009571.756756756,30363093.094594594,91.96351351351352,0.026081081429446054,Madrid,ES,MAD
"Madrid, ES (to MAD)",40934,FORTINET,13749216.555555556,26009698.0,40.80555555555556,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",44431,OMNIACCESS-AS,64861040.60227273,72371994.47727273,459.9136363636364,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",44477,PQHOSTING,1014015.7777777778,891420.4444444445,365.0055555555556,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",55256,NETSKOPE,13493119.34386852,52249800.522756,114.39823008849558,0.004853350160538665,Madrid,ES,MAD
"Madrid, ES (to MAD)",56882,NET-LEAST-COST-ROUTING-TELECOM-SL,128256851.425,116408398.275,15.219999999999999,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",57043,HOSTKEY-AS,2859569.089285714,2286665.089285714,4815.599821428572,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",57269,DIGISPAINTELECOM,112391074.86216097,103572278.49110717,153.59555357936858,0.0028409515070120578,Madrid,ES,MAD
"Madrid, ES (to MAD)",60068,CDN77,48730371.27722772,40565096.38613861,70.91732673267326,0.0007920792455425346,Madrid,ES,MAD
"Madrid, ES (to MAD)",62005,BV-EU-AS,8883952.777777778,5652760.555555556,202.0,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",62044,ZSCALER-EMEA,23282646.72710396,40259766.149752475,76.73508663366336,0.0034261138851542244,Madrid,ES,MAD
"Madrid, ES (to MAD)",62651,NETPROTECT-62651,187853761.7,166681965.55,13.27,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",63023,AS-GLOBALTELEHOST,19584142.333333332,29388296.111111112,104.72222222222223,0.0010000000474974,Madrid,ES,MAD
"Madrid, ES (to MAD)",63949,AKAMAI-LINODE-AP,3834751.8571428573,1136857.142857143,255.875,0.03150000050663945,Madrid,ES,MAD
"Madrid, ES (to MAD)",136787,PACKETHUBSA-AS-AP,23440777.73668639,11296956.384615384,70.3044378698225,0.007502958593895569,Madrid,ES,MAD
"Madrid, ES (to MAD)",201746,OLIVENET-AS,94654851.57096775,117930729.20752688,29.888817204301073,0.0042301075908565645,Madrid,ES,MAD
"Madrid, ES (to MAD)",202053,UPCLOUD,6045395.444444444,8656166.444444444,152.88888888888889,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",203020,HostRoyale,87986738.09649123,91606538.19298245,35.12456140350877,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",203600,tvloja,231138545.625,205681435.0,12.1425,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",206276,CITELIA,53500601.60344828,128270502.0862069,15.71896551724138,0.0018620689817029656,Madrid,ES,MAD
"Madrid, ES (to MAD)",209281,GETECOM,138212377.575,114377133.6,94.75750000000001,0.12870000302791595,Madrid,ES,MAD
"Madrid, ES (to MAD)",209854,Cyberzonehub,16276695.445121951,15943408.347560976,154.46829268292683,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",210423,AS_ATUAXANELA,135124768.225,173156722.5125,15.625,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",212238,CDNEXT,31308624.03524804,38178982.64360313,139.482637075718,0.0002637075821993055,Madrid,ES,MAD
"Madrid, ES (to MAD)",215540,GCS-AS,6215870.188405797,5410911.427536231,211.95072463768116,0.019623188031972303,Madrid,ES,MAD
"Madrid, ES (to MAD)",215691,HOSTEALO,120205264.35,96514429.6,12.08,0.0049999998882412,Madrid,ES,MAD
"Madrid, ES (to MAD)",394089,GCP-ENTERPRISE-USER-TRAFFIC,61561739.224452555,60226303.04927007,66.8507299270073,0.010496350419520635,Madrid,ES,MAD
"Madrid, ES (to MAD)",395793,ARISK-COMMUNICATIONS-INC,7718788.222222222,17368793.722222224,315.6166666666667,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",396982,GOOGLE-CLOUD-PLATFORM,102782314.39393939,141431637.78787878,193.18030303030304,0.0,Madrid,ES,MAD
"Madrid, ES (to MAD)",400992,ZHOUYISAT-COMMUNICATIONS,15480554.034482758,29277965.98275862,82.53448275862068,0.004172413738380214,Madrid,ES,MAD
"Manila, PH (to HKG)",4775,GLOBE-TELECOM-AS,29002025.890438247,27655151.21513944,82.52091633466135,0.0382306771886264,Manila,PH,HKG
"Manila, PH (to HKG)",9299,IPG-AS-AP,74391829.50671892,67982437.13591826,99.61047312430011,0.082584504593757,Manila,PH,HKG
"Manila, PH (to HKG)",9927,PHILCOMNET-PH,32188036.79573171,90599898.80487806,36.548780487804876,0.07510975631885226,Manila,PH,HKG
"Manila, PH (to HKG)",10139,SMARTBRO-PH-AP,16970070.01975417,10687201.064091308,132.93740122914838,0.06176294990080546,Manila,PH,HKG
"Manila, PH (to HKG)",13150,CATON,40941181.92737897,38581387.67028381,158.1025598219254,0.08642148056204088,Manila,PH,HKG
"Manila, PH (to HKG)",13335,CLOUDFLARENET,15648643.111111112,13073819.833333334,120.67222222222222,0.0,Manila,PH,HKG
"Manila, PH (to HKG)",14593,SPACEX-STARLINK,21288905.375,6410990.53125,106.20625,0.010000000203338756,Manila,PH,HKG
"Manila, PH (to HKG)",17639,CONVERGE-AS,107752679.10573328,43517135.21312837,24.384867054424596,0.06510423780857603,Manila,PH,HKG
"Manila, PH (to HKG)",17970,SKYBB-AS-AP,16966531.201149426,4078523.275862069,104.40862068965517,0.052183907421509135,Manila,PH,HKG
"Manila, PH (to HKG)",21859,ZEN-ECN,35054846.043577984,36692338.26146789,115.05366972477064,0.04343578022896148,Manila,PH,HKG
"Manila, PH (to HKG)",23944,SKYBB-AS-AP,44994691.92316017,9300263.682900432,128.4728354978355,0.08133982682451442,Manila,PH,HKG
"Manila, PH (to HKG)",38301,TREC-GLOBAL-AS-AP,59083579.0,28001094.722222224,13.961111111111112,0.2720000147819519,Manila,PH,HKG
"Manila, PH (to HKG)",38722,CBSP-AS-AP,63183024.75833333,94691298.20833333,37.6875,0.0,Manila,PH,HKG
"Manila, PH (to HKG)",55256,NETSKOPE,17730579.89047936,54101342.23169108,73.82661451398135,0.0643620838036174,Manila,PH,HKG
"Manila, PH (to HKG)",55821,RADIUSTELECOMS-AS-AP,125691215.84491979,110939911.27005348,8.910695187165775,0.0004278075069507807,Manila,PH,HKG
"Manila, PH (to HKG)",56207,COMCLARK-PH,59154690.91295938,37775992.1827853,34.5215667311412,0.07839516444830671,Manila,PH,HKG
"Manila, PH (to HKG)",132059,TV5-PH,29300512.9,51479624.55,187.405,0.0,Manila,PH,HKG
"Manila, PH (to HKG)",132199,GLOBE-MOBILE-5TH-GEN-AS,128616767.33333333,120098765.04040404,28.756060606060604,0.056909091695390525,Manila,PH,HKG
"Manila, PH (to HKG)",133498,DLSU-AS-AP,60629776.60526316,40206315.868421055,36.828947368421055,0.030789472554859355,Manila,PH,HKG
"Manila, PH (to HKG)",134154,PHSITEL-ASN-PL-AP,142172289.7352941,70023037.70588236,78.7235294117647,0.0,Manila,PH,HKG
"Manila, PH (to HKG)",135377,UCLOUD-HK-AS-AP,8893125.904761905,2037616.761904762,96.56428571428572,0.012333333181838168,Manila,PH,HKG
"Manila, PH (to HKG)",135607,INFINIVAN-AS-AP,41784291.875,44833189.001436785,41.58505747126437,0.02682758645046147,Manila,PH,HKG
"Manila, PH (to HKG)",137184,SUNIWAYTELECOM-AS-AP,31284005.777777776,25832442.0,24.544444444444444,0.003000000026077,Manila,PH,HKG
"Manila, PH (to HKG)",138965,SSTI-AS-AP,98679433.6,35037433.65,42.685,0.1899999976158142,Manila,PH,HKG
"Manila, PH (to HKG)",141754,EVSI-AS-AP,17660044.083333332,28135898.861111112,77.85277777777777,0.0024999999441206,Manila,PH,HKG
"Manila, PH (to HKG)",142285,KEITHNET-AS-AP,25171899.07142857,10463683.42857143,92.575,0.31714286123003277,Manila,PH,HKG
"Manila, PH (to HKG)",150447,WOOFYINCORPORATED-AS-AP,16812653.722222224,25687266.111111112,39.388888888888886,0.24500000476837147,Manila,PH,HKG
"Manila, PH (to HKG)",212384,Internet-3,2383942.5555555555,3802052.1666666665,422.82222222222225,0.0,Manila,PH,HKG
"Manila, PH (to HKG)",395793,ARISK-COMMUNICATIONS-INC,8288762.081967213,9227515.93442623,227.97540983606558,0.0,Manila,PH,HKG
